Date,New York Times,CNN,FOX,New York Post,BBC,Washington Post,USA Today,Daily Mail,CNBC,The Guardian
20211213,True,True,True,True,True,True,True,True,True,True
20211214,True,True,True,True,True,True,True,True,True,True
20211215,True,True,True,True,True,True,True,True,True,True
20211216,True,True,True,True,True,True,True,True,True,True
20211217,True,True,True,True,True,True,True,True,True,True
20211218,True,True,True,True,True,True,True,True,True,True
20211219,True,True,True,True,True,True,True,True,True,True
20211220,True,True,True,True,True,True,True,True,True,True
20211221,True,True,True,True,True,True,True,True,False,True
20211222,True,True,True,True,True,True,True,True,True,True
20211223,True,True,True,True,True,True,True,True,True,True
20211224,True,True,True,True,True,True,True,True,True,True
20211225,True,True,True,True,True,True,True,True,True,True
20211226,True,True,True,True,True,True,True,True,True,True
20211227,True,True,True,True,True,True,True,True,True,True
20211228,True,True,True,True,True,True,True,True,True,True
20211229,True,True,True,True,True,True,True,True,True,True
20211230,True,True,True,True,True,True,True,True,True,True
20211231,True,True,True,True,True,True,True,True,True,True
20220101,True,True,True,True,True,True,True,True,True,True
20220102,True,True,True,True,True,True,True,True,True,True
20220103,True,True,True,True,True,True,True,True,True,True
20220104,True,True,True,True,True,True,True,True,True,True
20220105,True,True,True,True,True,True,True,True,True,True
20220106,True,True,True,True,True,True,True,True,True,True
20220107,True,True,True,True,True,True,True,True,True,True
20220108,True,True,True,True,True,True,True,True,True,False
20220109,True,True,True,True,True,True,True,True,True,True
20220110,True,True,True,True,True,True,True,True,True,True
20220111,True,True,True,True,True,True,True,True,True,False
20220112,True,True,True,True,True,True,True,True,True,True
20220113,True,True,True,True,True,True,True,True,False,True
20220114,True,True,True,True,True,True,True,True,True,True
20220115,True,True,True,True,True,True,True,True,True,True
20220116,True,True,True,True,True,True,True,True,True,True
20220117,True,True,True,True,True,True,True,True,True,True
20220118,True,True,True,True,True,True,True,True,True,True
20220119,True,True,True,True,True,True,True,True,True,True
20220120,True,True,True,True,True,True,True,True,True,True
20220121,True,True,True,False,True,True,True,True,True,True
20220122,True,True,True,True,True,True,True,True,True,True
20220123,True,True,True,True,True,True,True,True,True,True
20220124,True,True,True,True,True,True,True,True,True,True
20220125,True,True,True,True,True,True,True,True,True,True
20220126,True,True,True,False,True,True,True,True,True,True
20220127,True,True,True,True,True,True,True,True,True,True
20220128,True,True,True,True,True,True,True,True,True,True
20220129,True,True,True,True,True,True,True,True,True,True
20220130,False,True,True,True,True,True,True,True,True,True
20220131,True,True,True,True,True,True,True,True,True,True
20220201,True,True,True,False,True,True,True,True,True,True
20220202,True,True,True,True,True,True,True,True,True,True
20220203,True,True,True,True,True,True,True,True,True,True
20220204,True,True,True,True,True,True,True,True,True,True
20220205,True,True,True,True,True,True,True,True,True,True
20220206,True,True,True,True,True,True,True,True,True,True
20220207,True,True,True,True,True,True,True,True,True,True
20220208,True,True,True,True,True,True,True,True,True,True
20220209,True,True,True,True,True,True,True,True,True,True
20220210,True,True,True,True,True,True,True,True,True,True
20220211,True,True,True,True,True,True,True,True,True,True
20220212,True,True,True,True,True,True,True,True,True,True
20220213,True,True,True,True,True,True,True,True,True,True
20220214,True,True,True,True,True,True,True,True,True,True
20220215,True,True,True,True,True,True,True,True,True,True
20220216,True,True,True,True,True,True,True,True,True,True
20220217,False,True,True,True,True,True,True,True,True,True
20220218,True,True,True,True,True,True,True,True,True,True
20220219,True,True,True,True,True,True,True,True,True,True
20220220,True,True,True,True,True,True,True,True,True,True
20220221,True,True,True,True,True,True,True,True,True,True
20220222,True,True,True,True,True,True,True,True,True,True
20220223,True,True,True,True,True,True,True,True,True,True
20220224,True,True,True,True,True,True,True,True,True,True
20220225,True,True,True,True,True,True,True,True,True,True
20220226,True,True,True,True,True,True,True,True,True,True
20220227,True,True,True,True,True,True,True,True,True,True
20220228,True,True,True,True,True,True,True,True,True,True
20220301,True,True,True,True,True,True,True,True,True,True
20220302,True,True,True,True,True,True,True,True,True,True
20220303,True,True,True,True,True,True,True,True,True,True
20220304,True,True,True,True,True,True,True,True,True,True
20220305,True,True,True,True,True,True,True,True,True,True
20220306,True,True,True,True,False,True,True,True,True,True
20220307,True,True,True,True,True,True,True,True,True,True
20220308,True,True,True,True,True,True,True,True,True,True
20220309,True,True,True,True,True,True,True,True,True,True
20220310,True,True,True,True,True,True,True,True,True,True
20220311,True,True,True,True,True,True,True,True,True,True
20220312,True,True,True,True,True,True,True,True,True,True
20220313,True,True,True,True,True,True,True,True,True,True
20220314,True,True,True,True,True,True,True,True,True,True
20220315,True,True,True,True,True,True,True,True,True,True
20220316,True,True,True,True,True,True,True,True,True,True
20220317,True,True,True,True,True,True,True,True,True,True
20220318,True,True,True,True,True,True,True,True,True,True
20220319,True,True,True,True,True,True,True,True,True,True
20220320,True,True,True,True,True,True,True,True,True,True
20220321,True,True,True,True,True,True,True,True,True,True
20220322,True,True,True,True,True,True,True,True,True,True
20220323,True,True,True,True,True,True,True,True,True,True
20220324,True,True,True,True,True,True,True,True,True,True
20220325,True,True,True,True,True,True,True,True,True,True
20220326,True,True,True,False,True,True,True,True,True,True
20220327,True,True,True,True,True,True,True,True,True,True
20220328,True,True,True,True,True,True,True,True,True,True
20220329,True,True,True,True,True,True,True,True,True,True
20220330,True,True,True,True,True,True,True,True,True,True
20220331,True,True,True,True,True,True,True,True,True,True
20220401,True,True,True,True,True,True,True,True,True,True
20220402,True,True,True,True,True,True,True,True,True,True
20220403,True,True,True,True,True,True,True,True,True,True
20220404,True,True,True,True,True,True,True,True,True,True
20220405,True,True,True,True,True,True,True,True,True,True
20220406,True,True,True,True,True,True,True,True,True,True
20220407,True,True,True,True,True,True,True,True,True,True
20220408,True,True,True,True,True,True,True,True,True,True
20220409,True,True,True,True,True,True,True,True,True,True
20220410,True,True,True,True,True,True,True,True,True,True
20220411,True,True,True,True,True,True,True,True,True,True
20220412,True,True,True,True,True,True,True,True,True,True
20220413,True,True,True,True,True,True,True,True,True,True
20220414,True,True,True,False,True,True,True,True,True,True
20220415,True,True,True,True,True,True,True,True,True,True
20220416,True,True,True,True,True,True,True,True,True,True
20220417,True,True,True,True,True,True,True,True,True,True
20220418,True,True,True,True,True,True,True,True,True,True
20220419,True,True,True,True,True,True,True,True,True,True
20220420,True,True,True,True,True,True,True,True,True,True
20220421,True,True,True,True,True,True,True,True,True,True
20220422,True,True,True,True,True,True,True,True,True,True
20220423,True,True,True,True,True,True,True,True,True,True
20220424,True,True,True,True,True,True,True,True,True,True
20220425,True,True,True,True,True,True,True,True,True,True
20220426,True,True,True,True,True,True,True,True,True,True
20220427,True,True,True,True,True,True,True,True,True,True
20220428,True,True,True,True,True,True,True,True,True,True
20220429,True,True,True,True,True,True,True,True,True,True
20220430,True,True,True,True,True,True,True,True,True,True
20220501,True,True,True,True,True,True,True,True,True,True
20220502,True,True,True,True,True,True,True,True,True,True
20220503,True,True,True,True,True,True,True,True,True,True
20220504,True,True,True,True,True,True,True,True,True,True
20220505,True,True,True,True,True,True,True,True,True,True
20220506,True,True,True,True,True,True,True,True,True,True
20220507,True,True,True,True,True,True,True,True,True,True
20220508,True,True,True,True,True,True,True,True,True,True
20220509,True,True,True,True,True,True,True,True,True,True
20220510,True,True,True,True,True,True,True,True,True,True
20220511,True,True,True,True,True,True,True,True,True,True
20220512,True,True,True,True,True,True,True,True,True,True
20220513,True,True,True,True,True,True,True,True,True,True
20220514,True,True,True,True,True,True,True,True,True,True
20220515,True,True,True,True,True,True,True,True,True,True
20220516,True,True,True,True,True,True,True,True,True,True
20220517,True,True,True,True,True,True,True,True,True,True
20220518,True,True,True,True,True,True,True,True,True,True
20220519,True,True,True,True,True,True,True,True,True,False
20220520,True,True,True,True,True,True,True,True,True,True
20220521,True,True,True,True,True,True,True,True,True,True
20220522,True,True,True,True,True,True,True,True,True,True
20220523,True,True,True,True,True,True,True,True,True,True
20220524,True,True,True,True,True,True,True,True,True,True
20220525,True,True,True,True,True,True,True,True,True,True
20220526,True,True,True,True,True,True,True,True,True,True
20220527,False,True,True,True,True,True,True,True,True,True
20220528,True,True,True,True,True,True,True,True,True,True
20220529,True,True,True,True,True,True,True,True,True,True
20220530,True,True,True,True,True,True,True,True,True,True
